x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,volume ,eccentricity,min_area
0.4185,-0.2025,-0.4985,-0.4605,0.9575,0.6375,-0.1925,0.2175,0.4265,0.7915,11.72581768,0.378636532,0
0.2065,0.0585,0.2205,0.0925,0.6095,0.5705,-0.3005,0.4075,-0.4385,-0.3875,11.72440909,0.357133911,0.000404222
0.7955,0.1525,-0.7865,-0.2085,-0.4405,0.9005,0.7565,0.0485,0.4415,-0.9415,11.72681027,0.591109634,0
-0.9355,-0.8775,-0.7195,-0.3655,0.7035,0.3745,-0.5255,-0.7365,-0.6385,0.7365,11.71639393,0.551044696,0.013422193
0.0825,0.9395,0.1265,-0.4835,-0.1925,-0.8545,0.6865,0.6365,-0.4235,0.9665,11.74660073,0.686540034,0.000708941
-0.3745,0.8835,0.6525,0.6015,-0.5275,-0.7975,0.9765,0.0595,0.7275,0.3385,11.92148132,0.810435381,0.165201776
-0.2555,0.7115,-0.4135,-0.6375,0.4355,0.1535,-0.5665,-0.9445,-0.6275,0.6115,11.72749508,0.719939297,0.06859925
0.2875,0.3905,0.8485,0.2225,0.0075,0.4585,-0.0205,0.1745,0.6685,-0.2455,11.80845659,0.16507671,0.141234988
0.6605,0.2135,-0.6505,0.8825,-0.3625,-0.7895,-0.1065,0.7855,0.6165,-0.4685,11.7176323,0.381708493,0.003860968
-0.9915,0.5775,-0.9635,-0.5295,0.2375,-0.2305,0.2125,-0.8605,0.6835,-0.9235,11.72528212,0.882039661,0.008524161
-0.4985,0.5205,-0.3015,-0.1895,0.3305,-0.3425,-0.7065,0.8995,-0.9195,0.8955,11.89154818,1.035068462,0.134794256
-0.8195,0.8405,-0.5645,-0.6035,-0.7835,-0.5265,0.0335,0.2225,0.9845,0.6465,11.71636383,0.303880466,0.00860384
-0.1815,-0.0195,0.9475,-0.7595,-0.9875,-0.2565,0.3645,0.4585,-0.3955,0.8245,11.7641821,0.479081628,0.028202039
0.9465,0.1395,0.2735,0.6205,0.8605,-0.1235,-0.6505,-0.1655,0.7725,-0.1395,11.71918922,0.267150652,0.162188574
0.3595,-0.1105,-0.9075,-0.7585,-0.2975,0.1935,-0.7905,-0.1205,-0.8365,0.6185,11.75145143,0.766684537,0.021813843
-0.2725,-0.6515,-0.8395,0.1115,-0.5255,0.6995,0.0935,0.1945,0.0955,-0.2465,11.71815247,0.148757186,0.002987958
-0.5715,-0.5855,-0.2035,-0.4295,0.5925,0.7595,0.2605,-0.7185,0.6795,0.3025,11.72825198,0.531577529,0.000924304
0.5715,-0.7865,0.1385,-0.0545,-0.8955,-0.6125,-0.4465,-0.1365,-0.0095,0.1655,11.71936184,0.404879522,0
0.6435,0.3135,0.6225,0.2725,0.0585,-0.0815,-0.8785,-0.3035,-0.5415,0.7985,11.74568763,0.735804994,0.155231056
-0.9945,0.6175,0.3285,-0.5795,-0.7165,-0.8975,-0.8985,0.3995,0.0745,0.0465,11.72098687,0.707634734,0.000320552
0.3105,0.7095,-0.3125,0.5125,0.2495,-0.4145,-0.1395,-0.9575,-0.1195,-0.2345,11.73886047,0.766012479,0.004569045
-0.3565,-0.6615,0.6805,-0.7955,0.9855,0.6875,-0.0085,-0.8905,0.4135,-0.8415,11.92856,0.769414809,0
-0.8985,0.0125,0.0485,-0.2125,-0.0875,0.3965,0.7915,-0.6045,0.4825,-0.3235,11.78280829,0.798352784,0.003672217
0.8145,-0.3475,-0.9165,-0.8535,-0.0115,0.9505,0.4575,0.6785,0.7685,-0.4205,11.83039028,0.676589974,0
0.6415,-0.8705,-0.5405,0.7555,-0.5825,-0.3035,0.8405,0.3405,-0.7205,-0.7985,11.74650678,0.39609987,0.150353107
-0.6335,0.8915,-0.3095,0.1205,-0.6385,-0.7105,-0.0035,-0.2285,0.3425,-0.0445,11.71913262,0.232002071,0.010403571
0.4015,-0.3275,0.5905,-0.1045,-0.4355,0.9445,0.3685,0.8285,0.6015,-0.6325,11.83242979,0.641022014,0.001063222
0.4425,0.3415,0.5355,-0.5615,0.5385,-0.3275,-0.5235,0.1065,-0.1325,0.6125,11.73338464,0.389960263,0.034685872
-0.7335,0.3595,0.3095,-0.3745,-0.5065,0.6325,-0.2785,0.2375,0.8235,-0.9425,12.02639831,0.062930462,0.140694549
-0.6785,-0.0785,0.2425,-0.7145,-0.3315,-0.4815,-0.9835,-0.2685,-0.7155,-0.1715,11.72127317,0.910793721,0.004724588
0.3455,0.0375,0.3295,0.8065,0.6785,-0.4655,0.8675,-0.4615,-0.6815,0.2945,12.18300868,0.650224421,0.154724947
-0.9235,-0.9205,0.9275,0.3295,-0.1305,0.4325,-0.9445,0.1645,0.8855,0.3285,11.94291666,0.569922217,0.101332036
0.7055,0.0865,-0.1215,0.8445,0.0305,0.0675,0.1695,0.2395,0.5875,-0.8725,11.9328175,0.250907643,0.145970633
0.9975,0.9785,-0.7785,0.8885,0.9665,-0.0855,0.5595,-0.0715,0.1295,0.8255,11.82836974,0.506926015,0
0.5375,-0.1315,-0.3265,-0.8625,-0.7885,-0.0365,-0.0135,-0.1355,-0.6315,0.7465,11.7540645,0.215229065,0
-0.1655,0.1785,-0.6995,0.5355,-0.2205,0.3465,0.9045,-0.4865,0.9095,0.6745,11.7170217,0.825297053,0.063743486
0.8825,-0.5375,0.5565,0.6895,0.8285,-0.5005,0.8285,0.2965,0.8415,0.3075,11.73418755,0.86288531,0.160819752
-0.0375,-0.9175,-0.1335,0.1525,0.4485,-0.1785,0.3705,0.3175,0.9585,0.9895,11.77207121,0.661356763,0.140031662
-0.9215,-0.1035,-0.3185,-0.0285,0.1915,0.7085,-0.7115,0.1865,0.3675,-0.7165,11.77354013,0.41527629,0.002952425
0.3925,0.2505,-0.9615,0.5225,-0.5055,0.3015,-0.7425,0.2585,0.6175,-0.6345,12.12258162,0.479109035,0.105171832
0.7855,0.5625,0.9485,-0.9015,0.9365,-0.4605,-0.4525,0.0615,0.4535,-0.5425,11.72733342,0.178505338,0.138673765
0.0155,0.0235,0.4895,-0.4705,-0.3585,-0.7045,0.7055,0.6455,0.6345,-0.7665,11.71984283,0.63887463,0.138345714
0.1265,0.6255,0.3915,-0.8665,-0.1775,-0.1015,-0.3035,0.0835,-0.4765,-0.3205,11.75763018,0.332785093,0.046296674
-0.5165,-0.4495,0.6735,0.2635,-0.1525,-0.2165,-0.6485,-0.5715,0.6285,0.9015,12.11190032,0.475441748,0.111408049
-0.3665,0.5005,-0.6595,-0.6695,0.7825,-0.2505,-0.4755,0.1885,-0.0035,0.5765,11.76251797,0.353145588,0.021672223
-0.4395,0.8185,-0.5805,-0.0715,-0.3385,-0.4255,0.5955,-0.9485,0.2295,0.8005,11.83252467,0.712753295,0.122968477
-0.6515,0.7885,-0.1535,0.8785,0.7715,-0.4285,0.9565,-0.8935,0.0615,-0.1005,11.85779434,1.030079819,0.054014491
-0.2715,0.8605,0.9645,-0.8865,0.3885,-0.9785,0.7995,0.0345,-0.9745,0.6535,11.84182923,0.411368704,0.130984693
-0.1855,-0.6505,-0.5775,-0.0735,-0.8925,-0.7055,0.5865,0.4675,0.5495,0.0755,11.96182263,0.555287573,0.105689048
0.6265,0.7485,-0.0525,0.1275,0.3065,-0.7355,-0.4595,-0.1025,0.0885,-0.3395,11.72043736,0.34602029,0
0.5265,-0.3535,0.3125,-0.4865,0.2115,0.6435,0.6745,0.0705,-0.2785,-0.8695,11.83221223,0.453251401,0.027559498
0.1425,0.9055,0.5795,0.5705,-0.4285,0.8125,0.0525,0.5085,-0.3315,-0.8955,11.92143586,0.234451871,0.163838054
-0.0715,-0.8965,0.0585,0.4105,0.0495,-0.9685,0.2225,-0.2995,-0.1695,-0.3275,11.71887918,0.383374509,0.040979965
-0.3635,0.7085,0.7285,0.5385,0.7285,0.1595,0.8755,-0.1705,-0.6435,-0.8075,12.09236764,0.640960076,0.133346745
-0.7965,-0.0725,-0.8205,0.2835,-0.5365,0.0295,-0.3815,0.9365,-0.7725,0.5535,11.72361934,0.912382884,0.024836689
0.4325,-0.8885,0.2015,-0.3015,-0.2175,0.2725,-0.7595,-0.4575,-0.7435,-0.9965,11.72007928,0.875184822,0.129644555
0.7935,-0.3045,0.5685,0.6335,0.0015,0.2525,0.5805,0.8645,0.6195,-0.0755,11.73174022,0.81859248,0.002993597
0.4495,0.9135,0.7345,-0.4105,-0.8045,0.5625,-0.9885,-0.1975,0.3875,0.3855,11.85890975,0.686620534,0.050508646
0.0425,0.9085,0.1695,0.8275,-0.3865,-0.3415,-0.7175,0.9865,-0.6675,-0.4165,11.72189497,0.889255435,0.00479185
0.2005,0.6375,-0.7425,0.5205,0.9745,-0.6325,0.9805,0.3645,-0.6155,-0.5475,11.86579775,0.652176441,0.010809506
-0.5415,0.6975,0.8445,-0.8485,0.8015,0.9055,-0.6945,-0.2275,-0.6365,-0.8445,11.87389494,0.612027205,0.029177281
-0.9205,0.8025,-0.5855,-0.5245,-0.4435,-0.8595,0.0035,0.1325,0.7245,-0.7785,11.7243152,0.191336599,0.001975582
0.7925,-0.1245,0.3015,-0.7985,-0.9085,-0.7915,-0.9075,-0.2985,-0.0245,0.0175,11.78307512,0.764350122,0.004017535
0.7645,0.6885,-0.8315,-0.5465,0.4945,0.1275,-0.9715,0.3925,-0.3875,0.8705,11.77032614,0.861532809,0.000139055
-0.5005,0.8285,0.1295,-0.8375,-0.4635,0.5915,-0.9925,0.7755,0.3095,0.5175,11.88014019,0.991220228,0
0.1615,0.7045,0.0685,0.1745,0.2995,0.4395,-0.1645,0.5515,0.0935,-0.3405,11.80011811,0.360938975,0.145881545
-0.2445,-0.3765,-0.1245,0.3515,0.9945,0.9805,0.0665,0.3185,0.6675,-0.6465,11.72761607,0.31738658,0.001709013
0.2015,-0.5915,-0.7825,-0.2005,-0.1535,0.3485,0.9935,-0.9895,0.6385,0.5075,11.71637788,0.987478222,0.138186209
-0.4055,0.0325,-0.5275,0.2335,-0.4755,-0.0705,0.5765,-0.6965,0.9865,0.3555,11.71721947,0.711320237,0.053805372
-0.3755,0.2755,-0.4765,0.1885,-0.1635,0.5335,-0.7855,-0.2115,-0.8695,-0.6915,11.72270272,0.790586037,0.01669036
0.5615,-0.0545,0.1255,-0.3175,0.6985,-0.0065,-0.9305,-0.4635,-0.3735,0.4485,11.75191897,0.711364927,0.053345536
0.6505,0.0845,-0.4575,0.9185,0.0695,-0.5105,0.4965,0.3765,-0.8555,0.6925,11.76672611,0.419148685,0.021316532
0.1895,0.1315,0.1675,-0.0415,-0.3125,-0.7825,-0.9725,0.8705,-0.9085,0.3125,11.88163918,1.102354025,0
0.1905,0.4645,0.6375,0.1335,-0.4525,-0.0165,0.3655,0.4305,0.3165,-0.5495,11.72558676,0.341390886,0.031002645
-0.3495,-0.3985,-0.8735,-0.6205,-0.8985,0.2815,-0.3725,0.7015,0.4735,0.2785,11.75313279,0.622272218,0.088818482
0.5625,-0.2795,-0.1075,0.2515,-0.8525,-0.9645,0.5165,0.3395,0.1415,-0.2485,11.87616228,0.351976244,0.000375867
-0.4995,0.9985,0.5455,-0.0805,-0.4055,-0.2345,0.2695,0.7455,-0.8935,-0.8325,11.83424616,0.350187933,0.163102019
-0.3895,-0.8645,0.0575,-0.6965,-0.6585,0.0975,-0.8675,-0.2035,-0.9205,-0.9805,11.7974529,0.934302398,0.000309908
-0.8185,-0.2585,-0.7085,0.8945,0.2215,-0.8575,0.5205,0.3335,0.9945,-0.6145,11.71781031,0.59785666,0.009727164
-0.4735,-0.6535,-0.9595,-0.7365,0.0535,0.3875,-0.1995,0.9385,-0.3745,-0.2005,11.81545412,0.695688556,0
0.5955,0.0165,-0.0235,0.8055,-0.1755,0.7565,0.2555,-0.4385,-0.8405,0.8805,11.7730001,0.069665096,0.136132165
0.9155,0.4035,0.9965,0.0805,0.5875,-0.0015,0.6635,-0.8785,0.3785,-0.4615,11.72324829,0.930691011,0.018806678
0.5735,-0.6295,-0.6125,-0.0645,0.6705,-0.1605,0.9895,-0.3285,0.1595,-0.3095,11.79910378,0.850220159,0.023814003
0.9985,-0.3295,0.0515,0.7675,0.6675,0.9725,0.8295,-0.6305,-0.1985,0.0905,11.72567656,0.686003744,0
-0.8725,0.7495,0.4575,-0.2455,-0.4175,-0.9445,0.6615,-0.4555,0.9475,-0.5115,11.77756776,0.80705096,0.141315804
0.6795,-0.0445,-0.1045,-0.3505,-0.1465,0.8285,-0.3045,0.1435,-0.9685,0.2525,11.73227084,0.489814139,0.024190436
0.2565,0.9375,-0.7925,-0.0605,-0.4095,0.3155,0.9345,0.1515,-0.6555,-0.5825,11.75690413,0.490509914,0.15082351
-0.2025,0.9345,-0.8305,-0.5125,-0.6545,-0.4355,0.9065,-0.0085,-0.0945,0.6635,11.73206253,0.566182481,0.048752847
0.4765,-0.0495,-0.5505,-0.6545,0.9645,-0.3155,-0.0925,0.8395,0.7665,0.4585,11.74784811,0.682327327,0.01602229
-0.4355,-0.6835,0.1755,0.3925,-0.2495,-0.6905,-0.0105,0.7775,-0.9345,0.0145,11.72314184,0.538285596,0.15993759
0.4955,-0.1175,-0.1595,0.1625,0.6885,0.3165,0.0925,0.3315,0.3315,-0.3915,11.75171769,0.257114688,0
0.1835,0.4365,0.1205,-0.5435,0.4455,0.5235,0.4995,-0.7465,-0.4725,0.1895,11.73015832,0.525441465,0.136374473
0.3805,0.1835,0.4465,-0.3135,-0.0505,0.3455,0.6915,0.1255,-0.8965,0.3485,11.88326724,0.36743408,0.151726566
0.2865,-0.5595,0.7255,-0.6565,-0.7035,-0.5585,0.7375,-0.5835,0.5085,0.6235,11.71870471,0.649923262,0.004013819
0.0135,0.1435,-0.4055,0.0905,0.0655,-0.2915,-0.9845,0.1165,-0.5835,-0.1655,11.74272475,0.809150282,0.011410044
0.5885,0.6655,0.5665,-0.5135,-0.2125,-0.7785,0.7695,-0.8515,0.3615,-0.8665,11.73495044,1.038125041,0.002265824
-0.0015,-0.8465,-0.1905,-0.8205,0.8305,-0.6585,-0.4045,-0.1685,-0.0705,0.8695,11.71880944,0.22709691,0.017110426
-0.9635,-0.6895,0.3685,0.0695,0.4535,-0.9325,-0.6295,0.7195,-0.3505,-0.1275,11.84295259,0.63671624,0.002488436
0.1195,-0.2935,0.8545,0.6145,0.2235,-0.7145,-0.5025,0.2505,-0.8505,0.4885,11.75986257,0.553835272,0.138253225
-0.1605,-0.3355,-0.3525,0.1005,0.1585,0.7225,0.6755,-0.0585,-0.9055,-0.6175,11.86154223,0.339061921,0.130666511
0.1135,0.7465,-0.5245,0.2275,-0.8885,0.8385,-0.1935,0.4685,-0.7345,0.9935,11.72446775,0.715076461,0
-0.6635,-0.5905,-0.7765,-0.9845,-0.9555,0.2715,0.9275,-0.3215,0.2595,-0.2435,11.91370109,0.700916471,0.009984041
0.0525,0.2715,0.7445,0.9395,0.4035,0.0325,0.3475,0.1935,0.4225,0.8725,11.79549876,0.493982979,0
-0.2065,-0.2625,-0.1705,0.7025,-0.3475,0.1545,0.5275,-0.4445,0.1345,-0.8305,11.72979085,0.600140644,0
-0.7585,0.2775,-0.5985,-0.6155,-0.6805,0.9365,0.4115,0.3025,-0.7055,-0.8565,11.75583079,0.13214504,0.121470594
-0.9365,0.1205,0.1895,0.2955,-0.8025,0.0405,-0.7575,-0.9865,-0.9725,-0.3705,11.72366035,1.113657487,0
0.8405,-0.7495,-0.1055,-0.3635,0.4565,-0.6395,-0.8525,0.0735,-0.2765,0.3765,11.78388139,0.625816268,0
-0.4145,-0.9265,0.3045,-0.2355,-0.9625,0.3645,-0.4655,0.9465,0.2085,0.1185,11.75584128,0.807129606,0.014938768
0.4675,0.6085,-0.4555,-0.5635,-0.8465,-0.8775,0.2055,-0.7855,0.2855,-0.3045,11.73851233,0.705359429,0.001381681
0.8555,-0.7265,-0.3595,-0.9715,-0.0445,0.8705,0.5585,0.9795,0.5165,0.7555,11.71984432,1.04866896,0.152790786
-0.5975,-0.5645,-0.2165,0.7965,0.5695,0.6305,0.2505,-0.8705,-0.6685,0.0315,11.72155884,0.554390095,0.020163885
-0.6205,0.6765,-0.1775,-0.3455,0.0605,0.7395,0.0905,-0.9075,0.5145,0.5735,11.71840366,0.48347241,0.114779994
0.0465,0.5215,0.3435,0.0715,-0.9855,0.5075,0.5305,0.0875,0.8875,-0.0145,11.86719394,0.482697451,0.005029977
-0.1765,0.4165,0.0225,-0.0695,0.8195,-0.6095,0.6115,0.1495,-0.5515,-0.6845,11.82953232,0.382753336,0.141753754
0.9205,0.1765,-0.4755,-0.7335,0.7195,0.8955,-0.4415,-0.8205,0.8445,-0.5415,11.76374251,0.616421112,0
0.5005,-0.7745,0.7335,0.9895,-0.5505,-0.3565,-0.6685,-0.7255,0.8945,0.0065,12.11069557,0.677420474,0.161348632
-0.9655,0.2145,-0.6415,0.9145,0.3735,-0.6305,-0.4005,0.3215,0.6455,-0.6355,11.73657582,0.119574868,0.000874421
-0.8595,0.0615,-0.4905,-0.6095,-0.0815,-0.4385,-0.3015,0.5685,0.7185,-0.5885,11.78417862,0.258220725,0.115124141
0.4845,0.4535,0.5605,0.5525,0.3595,0.2355,-0.5955,0.8125,0.2915,-0.4925,11.7827032,0.596154603,0.14543548
0.6495,-0.4055,-0.9355,-0.8555,-0.8655,-0.7245,-0.4885,-0.7945,0.5055,0.4185,12.01414913,0.62203711,0.10446698
0.8905,-0.4445,-0.8995,-0.3305,-0.1425,-0.2395,0.3145,-0.1015,0.2255,0.7725,11.77582082,0.274897883,0.029922045
-0.7515,-0.0625,0.3865,-0.0205,0.0385,0.4735,-0.7415,0.1895,0.2165,-0.6455,11.79338139,0.483596379,0.113180049
0.5825,-0.1635,-0.5495,-0.1565,-0.0795,0.0205,0.8475,-0.3015,0.9525,-0.3365,11.75218744,0.836824714,0.002198943
-0.9825,-0.3075,-0.4335,-0.1585,-0.6995,-0.6555,0.3325,0.5225,0.1185,-0.2285,11.77559824,0.331865093,0.031175567
0.4485,-0.5975,0.3805,0.6815,0.5265,0.0915,0.9975,0.3785,0.2835,-0.5095,11.82001547,0.833127562,0.146439736
-0.8055,-0.3935,0.5705,0.0955,-0.4655,0.7245,0.5005,-0.7915,0.8015,0.7695,11.71678683,0.581649461,0.134226304
0.9705,-0.4095,0.9505,0.9115,0.3055,0.5595,-0.8735,0.4375,0.7825,-0.4975,11.836576,0.511967812,0.147623595
0.0405,0.4245,0.8925,0.6355,0.8955,-0.4095,-0.8225,-0.7405,-0.1725,0.0845,11.76529871,0.764232538,0.001326117
-0.8435,0.5885,-0.7795,-0.7215,-0.3965,0.8875,-0.7155,-0.9425,-0.0835,0.5985,11.71838034,0.715677984,0.119584094
0.7135,0.8715,-0.3175,-0.1645,-0.7395,0.4495,0.9885,-0.0845,0.1565,-0.6425,11.78668123,0.686323137,0.00142585
-0.9955,0.0225,0.5725,0.3225,0.1205,-0.8525,0.9645,0.8035,0.0465,0.8675,11.81441819,0.978350891,0.003256653
-0.0745,-0.0795,0.9205,0.4405,-0.4665,0.7585,-0.0915,-0.1835,0.7965,0.2175,11.72277187,0.072291955,0.000668567
0.0165,-0.8985,-0.7455,-0.0225,0.4275,-0.5465,0.2415,-0.0815,0.6155,0.6145,11.75935173,0.338594041,0
0.2475,-0.3655,0.6615,-0.8135,0.2775,0.8175,0.4495,-0.1935,0.0385,0.3965,11.72203114,0.347740919,0.004422029
0.3785,0.7985,0.0775,0.2145,0.0335,-0.8445,-0.2135,0.7385,0.1005,0.1465,11.81385425,0.501971458,0.004804457
-0.1225,-0.4325,0.5405,0.9565,0.6215,0.5325,-0.8115,0.7975,-0.5605,0.7545,11.84179616,1.000040823,0.001976243
-0.8515,-0.9975,0.9665,-0.2815,-0.5795,-0.9925,-0.5555,-0.5955,-0.4415,0.5755,11.86799099,0.648397757,0.046735356
0.6615,0.6135,-0.2355,-0.7125,-0.7345,0.2415,0.7495,-0.6445,0.1885,0.0835,11.7857135,0.658081955,0.027392023
0.8325,0.8225,0.6035,0.2755,0.5545,0.2605,0.5775,-0.7085,0.1255,0.5435,11.77068986,0.603955099,0.146885234
0.8235,-0.7455,0.4085,-0.3275,0.8005,0.3085,0.8915,-0.4975,0.9575,0.0185,11.72076964,0.953206751,0.019917021
-0.7265,0.5895,-0.0085,0.8975,0.0195,-0.1625,0.2365,0.8915,0.5565,0.9595,11.75558368,0.861213496,0.14980099
0.9615,0.7795,-0.6835,0.6495,0.4785,-0.5515,-0.4145,0.8275,0.5975,0.5145,11.74576348,0.652559903,0
0.0765,0.0825,0.7535,0.4955,0.8705,-0.6065,-0.0515,-0.4525,-0.5135,-0.1335,11.72347355,0.404384448,0.019680409
0.4465,-0.8535,-0.0785,0.7915,0.4175,-0.9425,-0.0145,-0.9715,0.0155,-0.5045,11.73924255,0.868667226,0.004965237
-0.3985,0.0275,-0.8955,-0.3925,0.0795,-0.3315,-0.3125,0.1015,0.2005,-0.8535,11.80843384,0.22071998,0.029415329
0.3285,0.3195,-0.4175,0.0305,0.5715,-0.2185,0.9515,0.0865,-0.0085,0.1265,11.79683311,0.723850771,0.152343051
0.4205,-0.5875,0.7435,0.5815,-0.6505,-0.7815,0.3835,-0.5265,0.9105,0.2075,11.71776575,0.565420134,0.0001276
-0.7975,0.7425,0.5965,0.5145,-0.3825,0.2835,0.4755,-0.0675,0.9055,-0.7845,11.72030066,0.53375107,0.028204764
-0.3055,-0.7905,-0.2855,-0.6765,-0.1685,0.0545,-0.4825,-0.3065,-0.2915,0.0875,11.73488468,0.459304781,0.012030848
0.2055,0.1015,-0.1615,0.4085,-0.9755,0.4725,-0.6955,0.2125,0.3595,-0.2075,11.87483805,0.506500575,0.116168711
-0.5525,0.2005,-0.3805,0.3485,0.0785,-0.9935,0.4465,0.7995,-0.1125,0.7205,11.90368883,0.710618978,5.17E-05
0.9225,0.1945,-0.2615,0.5255,-0.7155,-0.4975,-0.5805,0.2455,-0.6705,0.8085,11.71833539,0.683466819,0.003145974
-0.0255,0.2525,-0.5475,-0.1285,-0.6495,-0.1485,0.3025,-0.0125,0.1235,-0.5565,11.72354482,0.229983174,0.023140087
0.7205,0.8575,-0.1755,-0.0345,0.9075,-0.2455,-0.9215,-0.4715,-0.9025,0.4805,11.79783987,0.802359516,0.041137124
-0.5635,0.3295,-0.3425,0.3255,-0.2035,-0.0485,-0.7675,-0.9035,0.1485,-0.8845,11.7216968,0.980178457,0.077409354
-0.1485,-0.5815,0.5815,-0.1975,0.1615,-0.4705,0.6295,-0.2295,0.3895,0.1495,11.72447725,0.565100912,0.026969604
0.2355,-0.0025,-0.9055,0.4195,0.6875,0.8365,-0.0255,0.4735,-0.9495,0.0715,11.75776628,0.448394279,0.002389989
0.2385,0.3165,0.1375,-0.7165,-0.8205,0.0745,-0.8535,0.6425,-0.6615,-0.0475,11.74172316,0.925963343,0.035849437
0.8435,-0.3025,0.7905,0.8165,-0.0565,-0.2475,0.8565,-0.0665,-0.3215,0.2725,11.75108356,0.532518779,0.014563075
0.4885,0.4115,-0.6605,0.6885,-0.7955,-0.4405,0.3565,0.8925,0.9325,-0.9875,11.72779973,0.542416577,0.150829577
-0.9795,0.4155,-0.0445,-0.6795,-0.4915,0.9585,0.9095,-0.4765,-0.3885,0.6815,11.71791743,0.520443267,0.009850096
-0.9175,-0.8325,-0.7725,0.4865,-0.1645,0.2205,0.4045,-0.1845,-0.3765,-0.2145,11.73690323,0.248715476,0
-0.3805,-0.3895,0.6685,-0.2425,0.7935,-0.8375,0.1445,-0.3245,0.1635,-0.0115,11.72183242,0.365784811,0
-0.0975,0.7545,-0.5425,-0.7375,0.5855,-0.4745,-0.4965,-0.2235,-0.8825,0.5955,11.71979606,0.492785658,0
0.5235,0.8145,0.5955,0.2555,-0.2815,-0.8285,-0.0955,0.8665,-0.1085,0.8515,11.96991841,0.741004637,0.148404599
0.0255,0.4905,-0.0845,0.1135,0.0095,-0.3435,-0.7165,0.2485,0.5585,0.2145,11.76480041,0.435923247,0.12687258
-0.9685,0.2975,0.4395,-0.9855,-0.0195,-0.9045,-0.3285,0.1965,-0.1375,0.0605,11.77470625,0.272888764,0.000328875
-0.1875,-0.7165,-0.2425,0.0015,-0.6305,-0.9275,0.2755,0.6035,-0.8565,-0.4655,11.71868426,0.246079689,0.123697364
0.0555,0.5995,-0.0355,-0.2135,-0.4325,0.7025,0.4515,-0.5765,-0.2465,-0.4555,11.78109517,0.497723508,0.011364646
0.6235,0.4285,0.2645,-0.3965,0.6265,-0.7865,0.1005,-0.1125,-0.0025,0.5745,11.71828489,0.124604782,0.000217245
0.0615,0.3485,-0.0655,0.0195,-0.5115,0.8735,-0.3495,0.5115,-0.5095,-0.8685,11.96703433,0.457871986,0.142410528
-0.5115,-0.2405,-0.0015,-0.3285,0.9655,-0.6115,-0.6265,-0.2515,-0.1115,-0.1175,11.84243797,0.46818143,0
0.1935,-0.4065,0.2745,-0.7655,0.2365,0.0885,0.1475,0.1685,-0.3645,0.7685,11.82888832,0.295753381,0
-0.1925,0.0575,-0.6425,-0.2265,-0.9535,-0.5755,-0.9765,-0.0615,-0.2405,-0.0275,11.74871926,0.820730076,0.041905986
0.9365,0.4585,-0.0975,0.1265,0.1695,0.0485,-0.3925,-0.2525,0.6535,0.2505,11.81591763,0.182813383,0.137692034
-0.1525,-0.7955,-0.2305,-0.6815,0.6915,-0.9655,0.5935,0.0255,-0.2855,0.2215,11.71938163,0.412327372,0.069065858
0.8675,0.8345,0.3175,-0.8915,0.8035,-0.6575,-0.7985,0.7205,-0.0525,0.5305,11.91607169,0.78152025,0.000813776
0.1695,-0.8435,0.9575,-0.4085,-0.0585,-0.4785,0.0345,-0.5045,0.4705,-0.9475,11.79264226,0.61125738,0
0.2725,-0.6695,-0.9805,0.1565,-0.5085,0.4435,0.5245,0.8905,0.4985,0.8375,11.78313606,0.944458582,0.010266491
-0.4085,0.1215,0.3585,-0.6055,-0.1875,-0.8305,-0.5095,-0.3495,-0.7065,-0.9245,11.73443286,0.735636497,0.078102293
0.7075,-0.6655,-0.7545,0.1215,-0.2405,-0.0965,0.2035,-0.8435,-0.2795,0.7095,11.86427931,0.479248274,0.132942527
-0.5075,0.9155,0.0705,0.1455,-0.8575,-0.4005,-0.1475,-0.7065,-0.1975,-0.4995,11.72449472,0.673383313,0.143370296
0.1575,0.6405,-0.3085,0.4725,0.3825,-0.8765,0.6055,0.0935,0.9315,0.7385,11.71953106,0.672770116,0.000780202
-0.2105,-0.4645,-0.8055,0.0545,-0.5435,-0.0805,0.4525,-0.2565,-0.5975,-0.0705,11.72628265,0.248468861,0.102434867
0.4195,0.6695,0.8685,0.1285,-0.8495,-0.6945,0.9235,-0.9925,0.7815,-0.7395,11.96491948,1.196845281,0.152185713
0.9475,0.4925,0.5135,-0.0885,-0.8395,-0.6745,0.7535,0.1105,-0.7415,-0.1365,11.71914156,0.295463967,0.002296523
-0.7325,0.9125,0.6715,-0.1105,0.5725,0.4615,0.8835,-0.6185,-0.6875,-0.2385,11.79129367,0.699839924,0.128546609
0.0815,0.4185,0.7205,0.0235,0.8475,-0.4345,-0.7655,-0.5675,-0.1845,0.7515,11.71875143,0.572186503,0.136178657
0.8775,-0.0575,-0.2455,0.9335,0.8695,-0.9245,0.0595,-0.2715,0.2185,-0.7445,11.72813905,0.4599691,0.001453645
-0.2375,-0.9875,-0.6395,-0.6785,0.6415,-0.8455,-0.4475,0.3955,-0.8285,-0.9935,11.7162648,0.436138168,0.013217599
0.9765,-0.6985,0.1415,-0.6875,0.5915,-0.9315,0.3095,0.6855,0.4635,-0.8405,11.71706329,0.427576037,0.162120031
0.2285,0.3675,-0.7065,0.9365,-0.0715,0.9225,0.1185,-0.7835,0.0735,-0.9705,11.93439018,0.688283689,0.124625009
